2021-04-17 11:26:25,912;aequilibrae;INFO ; Opened project on C:/Users/sd/Pyton Project/AequilibraE_Tap/TraficAssignment\1_project
2021-04-20 12:57:36,241;aequilibrae;INFO ; 345,1.1728550194725947e-05,0.0009861608312591922
2021-04-20 12:57:36,364;aequilibrae;INFO ; 346,1.1521636221064053e-05,0.0009625523215285442
2021-04-20 12:57:36,476;aequilibrae;INFO ; 347,1.3700069463709691e-05,0.0008811242802339977
2021-04-20 12:57:36,599;aequilibrae;INFO ; 348,1.0531846831673272e-05,0.0011602389606016074
2021-04-20 12:57:36,708;aequilibrae;INFO ; 349,1.3446293050127862e-05,0.0010842504024963233
2021-04-20 12:57:36,832;aequilibrae;INFO ; 350,1.4435771282828788e-05,0.0023879487839803216
2021-04-20 12:57:36,942;aequilibrae;INFO ; 351,1.4699571107265577e-05,0.0011450559311733488
2021-04-20 12:57:37,051;aequilibrae;INFO ; 352,1.4427714116483064e-05,0.0010864549223866505
2021-04-20 12:57:37,160;aequilibrae;INFO ; 353,1.1783227241344211e-05,0.0005353530792526268
2021-04-20 12:57:37,284;aequilibrae;INFO ; 354,1.1675679080386798e-05,0.0018640103501041914
2021-04-20 12:57:37,393;aequilibrae;INFO ; 355,1.50003114979951e-05,0.0010773204172699908
2021-04-20 12:57:37,502;aequilibrae;INFO ; 356,1.5704819051140134e-05,0.001268428576719237
2021-04-20 12:57:37,626;aequilibrae;INFO ; 357,1.7460641334214738e-05,0.0021992387853488936
2021-04-20 12:57:37,736;aequilibrae;INFO ; 358,2.9019983577210876e-05,0.001475332252222472
2021-04-20 12:57:37,860;aequilibrae;INFO ; 359,2.314108166415003e-05,0.001790866730990685
2021-04-20 12:57:37,969;aequilibrae;INFO ; 360,1.941949197419873e-05,0.00027775578923776756
2021-04-20 12:57:38,093;aequilibrae;INFO ; 361,1.304944613200124e-05,0.0010885020119672933
2021-04-20 12:57:38,203;aequilibrae;INFO ; 362,1.4240955498364736e-05,0.0003935054676616722
2021-04-20 12:57:38,326;aequilibrae;INFO ; 363,1.0563121743160297e-05,0.0006313258965232226
2021-04-20 12:57:38,434;aequilibrae;INFO ; 364,8.089788946560022e-06,0.00032633965536263843
2021-04-20 12:57:38,434;aequilibrae;INFO ; bfw Assignment finished. 364 iterations and 8.089788946560022e-06 final gap
2021-04-20 12:58:34,753;aequilibrae;INFO ; Closed project on C:/Users/sd/Pyton Project/AequilibraE_Tap/TraficAssignment\1_project
2021-04-20 12:59:06,875;aequilibrae;INFO ; Opened project on C:/Users/sd/Pyton Project/AequilibraE_Tap/TraficAssignment\1_project
2021-04-20 12:59:16,475;aequilibrae;WARNING ; Field(s) name, lanes has(ve) at least one NaN value. Check your computations
2021-04-20 12:59:16,552;aequilibrae;WARNING ; Field(s) name, lanes has(ve) at least one NaN value. Check your computations
2021-04-20 12:59:16,625;aequilibrae;WARNING ; Field(s) name, lanes has(ve) at least one NaN value. Check your computations
2021-04-20 12:59:16,707;aequilibrae;WARNING ; Field(s) name, lanes has(ve) at least one NaN value. Check your computations
2021-04-20 12:59:30,703;aequilibrae;INFO ; bfw Assignment STATS
2021-04-20 12:59:30,705;aequilibrae;INFO ; Iteration, RelativeGap, stepsize
2021-04-20 12:59:30,828;aequilibrae;INFO ; 1,inf,1.0
2021-04-20 12:59:30,938;aequilibrae;INFO ; 2,0.8485503509703024,0.36497345609427145
2021-04-20 12:59:31,052;aequilibrae;INFO ; 3,0.3813926225800203,0.2298356924660528
2021-04-20 12:59:31,177;aequilibrae;INFO ; 4,0.19621277462606984,0.18591312145268074
2021-04-20 12:59:31,304;aequilibrae;INFO ; 5,0.09069073200924213,0.7090816523174255
2021-04-20 12:59:31,429;aequilibrae;INFO ; 6,0.20600048221061437,0.12290160221544012
2021-04-20 12:59:31,538;aequilibrae;INFO ; 7,0.06710568925282294,0.38638656717489855
2021-04-20 12:59:31,650;aequilibrae;INFO ; 8,0.10307514154369475,0.10930550364102685
2021-04-20 12:59:31,758;aequilibrae;INFO ; 9,0.04222147191362789,0.24878051921253946
2021-04-20 12:59:31,870;aequilibrae;INFO ; 10,0.0592643546477243,0.15904810628271038
2021-04-20 12:59:31,994;aequilibrae;INFO ; 11,0.034539511513337263,0.5180973804491751
2021-04-20 12:59:32,122;aequilibrae;INFO ; 12,0.0594265172060329,0.10197123112986638
2021-04-20 12:59:32,246;aequilibrae;INFO ; 13,0.023239895792358828,0.17805954839400293
2021-04-20 12:59:32,371;aequilibrae;INFO ; 14,0.017873783562206123,0.978787293085359
2021-04-20 12:59:32,495;aequilibrae;INFO ; 15,0.04966137154577143,0.08320656307451328
2021-04-20 12:59:32,621;aequilibrae;INFO ; 16,0.02138288227623308,0.11517403065013931
2021-04-20 12:59:32,744;aequilibrae;INFO ; 17,0.013141542820483024,0.10640369388111835
2021-04-20 12:59:32,870;aequilibrae;INFO ; 18,0.009902228209039557,0.10710395766777413
2021-04-20 12:59:32,994;aequilibrae;INFO ; 19,0.008834657139076272,0.25246789779270085
2021-04-20 12:59:33,120;aequilibrae;INFO ; 20,0.01037104162273455,0.6727839389356847
2021-04-20 12:59:33,244;aequilibrae;INFO ; 21,0.011090096306114159,0.07468060074371173
2021-04-20 12:59:33,371;aequilibrae;INFO ; 22,0.00651268526648198,0.12485017624662054
2021-04-20 12:59:33,495;aequilibrae;INFO ; 23,0.005238884615251802,0.06316016574609593
2021-04-20 12:59:33,621;aequilibrae;INFO ; 24,0.00394952923628923,0.09717896243711903
2021-04-20 12:59:33,746;aequilibrae;INFO ; 25,0.003282221301580299,0.15775901718800436
2021-04-20 12:59:33,870;aequilibrae;INFO ; 26,0.005792832452865331,0.4524765669949942
2021-04-20 12:59:33,995;aequilibrae;INFO ; 27,0.006682358547206462,0.7851865570312507
2021-04-20 12:59:34,121;aequilibrae;INFO ; 28,0.005992619218870277,0.03909810047559206
2021-04-20 12:59:34,245;aequilibrae;INFO ; 29,0.004031364688022452,0.04253018777364386
2021-04-20 12:59:34,370;aequilibrae;INFO ; 30,0.0027696521195952743,0.022512872266865762
2021-04-20 12:59:34,480;aequilibrae;INFO ; 31,0.002484646152188674,0.04580169293328706
2021-04-20 12:59:34,606;aequilibrae;INFO ; 32,0.0016385526468733513,0.034295833084956914
2021-04-20 12:59:34,729;aequilibrae;INFO ; 33,0.0014956911143801743,0.035392002547477354
2021-04-20 12:59:34,856;aequilibrae;INFO ; 34,0.001135539214857571,0.05358983822750032
2021-04-20 12:59:34,980;aequilibrae;INFO ; 35,0.001215197375951724,0.04757130468768968
2021-04-20 12:59:35,103;aequilibrae;INFO ; 36,0.0012393651479897772,0.06536473861299999
2021-04-20 12:59:35,211;aequilibrae;INFO ; 37,0.001068496281987458,0.1070395228745751
2021-04-20 12:59:35,322;aequilibrae;INFO ; 38,0.0010899690080107575,0.09864062409464633
2021-04-20 12:59:35,433;aequilibrae;INFO ; 39,0.0009886948497213554,0.06027623911574854
2021-04-20 12:59:35,543;aequilibrae;INFO ; 40,0.0012632086912209984,0.22288089471596745
2021-04-20 12:59:35,655;aequilibrae;INFO ; 41,0.0011655716534117579,0.19775964942027757
2021-04-20 12:59:35,764;aequilibrae;INFO ; 42,0.0012299958308326796,0.31703484868391174
2021-04-20 12:59:35,889;aequilibrae;INFO ; 43,0.0012902531663816525,0.3422879827754725
2021-04-20 12:59:35,998;aequilibrae;INFO ; 44,0.0009979531087615028,0.7332060974405566
2021-04-20 12:59:36,110;aequilibrae;INFO ; 45,0.001031552392748896,0.013815368592969583
2021-04-20 12:59:36,237;aequilibrae;INFO ; 46,0.001026536316209264,0.018092240160068756
2021-04-20 12:59:36,361;aequilibrae;INFO ; 47,0.0012456421811277987,0.02078052954717726
2021-04-20 12:59:36,483;aequilibrae;INFO ; 48,0.0010050838918173413,0.03525586966247702
2021-04-20 12:59:36,595;aequilibrae;INFO ; 49,0.0008051129479356935,0.04736609330902639
2021-04-20 12:59:36,721;aequilibrae;INFO ; 50,0.0007820896246047057,0.019670751403857677
2021-04-20 12:59:36,845;aequilibrae;INFO ; 51,0.000741544377937562,0.0516972912251217
2021-04-20 12:59:36,971;aequilibrae;INFO ; 52,0.0006642290713658089,0.016424071475223557
2021-04-20 12:59:37,096;aequilibrae;INFO ; 53,0.0005602266700067631,0.030148236950863123
2021-04-20 12:59:37,222;aequilibrae;INFO ; 54,0.0007119399366949594,0.040572838306982356
2021-04-20 12:59:37,347;aequilibrae;INFO ; 55,0.000715118672533784,0.03481548398771057
2021-04-20 12:59:37,473;aequilibrae;INFO ; 56,0.000731233984659985,0.03519693476385383
2021-04-20 12:59:37,598;aequilibrae;INFO ; 57,0.0006253995809721084,0.041289408305534306
2021-04-20 12:59:37,725;aequilibrae;INFO ; 58,0.0006611243487231434,0.056274246846492286
2021-04-20 12:59:37,851;aequilibrae;INFO ; 59,0.0005118879407789485,0.03551126601317289
2021-04-20 12:59:37,975;aequilibrae;INFO ; 60,0.0004164956743986197,0.03359472849710203
2021-04-20 12:59:38,100;aequilibrae;INFO ; 61,0.0005276056668460807,0.034597199499154976
2021-04-20 12:59:38,225;aequilibrae;INFO ; 62,0.0004543273791578615,0.02737878055926235
2021-04-20 12:59:38,350;aequilibrae;INFO ; 63,0.00027615861216895776,0.021650261238303103
2021-04-20 12:59:38,474;aequilibrae;INFO ; 64,0.00033940086073816017,0.03256037717866355
2021-04-20 12:59:38,598;aequilibrae;INFO ; 65,0.0002976939889586848,0.020112800179945038
2021-04-20 12:59:38,723;aequilibrae;INFO ; 66,0.00025092551331773433,0.022756081313319652
2021-04-20 12:59:38,847;aequilibrae;INFO ; 67,0.000331715342752201,0.03884336155979748
2021-04-20 12:59:38,970;aequilibrae;INFO ; 68,0.0004114312540155159,0.06605248533361997
2021-04-20 12:59:39,095;aequilibrae;INFO ; 69,0.0004193609016105861,0.09900297545614871
2021-04-20 12:59:39,206;aequilibrae;INFO ; 70,0.00039997098801654546,0.041201956628173074
2021-04-20 12:59:39,330;aequilibrae;INFO ; 71,0.0003300114299339614,0.05508415364883442
2021-04-20 12:59:39,455;aequilibrae;INFO ; 72,0.00037675962117619615,0.06937522965718293
2021-04-20 12:59:39,579;aequilibrae;INFO ; 73,0.0004487932726076006,0.12227813840641442
2021-04-20 12:59:39,705;aequilibrae;INFO ; 74,0.0003214075324050997,0.07367413436317946
2021-04-20 12:59:39,830;aequilibrae;INFO ; 75,0.00031102525540158,0.052775206617842615
2021-04-20 12:59:39,954;aequilibrae;INFO ; 76,0.00024068035481052512,0.05518633595730291
2021-04-20 12:59:40,078;aequilibrae;INFO ; 77,0.0002556425135196483,0.05012630409674624
2021-04-20 12:59:40,205;aequilibrae;INFO ; 78,0.00024844020007547745,0.0463513310028061
2021-04-20 12:59:40,328;aequilibrae;INFO ; 79,0.0002314944558734264,0.03528127569919809
2021-04-20 12:59:40,452;aequilibrae;INFO ; 80,0.00017558345046302646,0.019635617480294992
2021-04-20 12:59:40,578;aequilibrae;INFO ; 81,0.0001166404506150997,0.009672413037657368
2021-04-20 12:59:40,702;aequilibrae;INFO ; 82,0.00012562689065768705,0.01288746432766716
2021-04-20 12:59:40,826;aequilibrae;INFO ; 83,7.278672731389229e-05,0.008858017305274806
2021-04-20 12:59:40,952;aequilibrae;INFO ; 84,9.793807404108434e-05,0.010365223637959704
2021-04-20 12:59:41,077;aequilibrae;INFO ; 85,0.00011666509013177552,0.017958372990059344
2021-04-20 12:59:41,202;aequilibrae;INFO ; 86,0.00014585681048495298,0.038453570485901145
2021-04-20 12:59:41,327;aequilibrae;INFO ; 87,0.0002376244175484512,0.11343456810120355
2021-04-20 12:59:41,452;aequilibrae;INFO ; 88,0.00027958610926228413,0.1061354642886666
2021-04-20 12:59:41,578;aequilibrae;INFO ; 89,0.00027609651783959253,0.15221748864494672
2021-04-20 12:59:41,703;aequilibrae;INFO ; 90,0.00020673161136517036,0.05792997017306217
2021-04-20 12:59:41,826;aequilibrae;INFO ; 91,0.00018376373611966515,0.05858281314941664
2021-04-20 12:59:41,951;aequilibrae;INFO ; 92,0.00025188846379768724,0.07856390068376365
2021-04-20 12:59:42,075;aequilibrae;INFO ; 93,0.00018403865328747775,0.05291962943564558
2021-04-20 12:59:42,201;aequilibrae;INFO ; 94,0.00017727194612370808,0.03132264383355995
2021-04-20 12:59:42,326;aequilibrae;INFO ; 95,0.00016647615972958322,0.04983377598425636
2021-04-20 12:59:42,449;aequilibrae;INFO ; 96,0.00016927312712470064,0.06659231095895118
2021-04-20 12:59:42,574;aequilibrae;INFO ; 97,0.0001576486689182636,0.031049549955101678
2021-04-20 12:59:42,697;aequilibrae;INFO ; 98,0.00011353185650731545,0.02150848889408245
2021-04-20 12:59:42,823;aequilibrae;INFO ; 99,0.00010776857226920784,0.007782447434567626
2021-04-20 12:59:42,934;aequilibrae;INFO ; 100,8.29012982130726e-05,0.013666914868198491
2021-04-20 12:59:43,059;aequilibrae;INFO ; 101,8.787072133311421e-05,0.007550637548820834
2021-04-20 12:59:43,184;aequilibrae;INFO ; 102,6.161128249279449e-05,0.003469893564116984
2021-04-20 12:59:43,308;aequilibrae;INFO ; 103,6.657241063692899e-05,0.01229749002626919
2021-04-20 12:59:43,433;aequilibrae;INFO ; 104,8.167044070162384e-05,0.03464957251372665
2021-04-20 12:59:43,558;aequilibrae;INFO ; 105,0.0001414576374072142,0.03008569999788365
2021-04-20 12:59:43,680;aequilibrae;INFO ; 106,0.00012121757399320895,0.028630490415200376
2021-04-20 12:59:43,792;aequilibrae;INFO ; 107,0.00011704430132177036,0.02053279740654791
2021-04-20 12:59:43,918;aequilibrae;INFO ; 108,9.038254132371769e-05,0.01643171579712536
2021-04-20 12:59:44,042;aequilibrae;INFO ; 109,8.387666013970133e-05,0.009313769399811954
2021-04-20 12:59:44,166;aequilibrae;INFO ; 110,7.179219523630746e-05,0.012667315989891804
2021-04-20 12:59:44,292;aequilibrae;INFO ; 111,7.448436904812397e-05,0.020824803367161995
2021-04-20 12:59:44,414;aequilibrae;INFO ; 112,7.979989740075749e-05,0.013504294625758263
2021-04-20 12:59:44,526;aequilibrae;INFO ; 113,5.897483887217545e-05,0.005681743864936771
2021-04-20 12:59:44,649;aequilibrae;INFO ; 114,4.7323229786052925e-05,0.0033947664658540012
2021-04-20 12:59:44,773;aequilibrae;INFO ; 115,4.842939726661058e-05,0.003146775536808957
2021-04-20 12:59:44,883;aequilibrae;INFO ; 116,4.563154194905452e-05,0.0035489091833194957
2021-04-20 12:59:44,993;aequilibrae;INFO ; 117,5.059960603699517e-05,0.0039053554962248994
2021-04-20 12:59:45,101;aequilibrae;INFO ; 118,5.821555765212339e-05,0.008433289711744854
2021-04-20 12:59:45,214;aequilibrae;INFO ; 119,4.734061248281531e-05,0.006424271038330147
2021-04-20 12:59:45,340;aequilibrae;INFO ; 120,4.1512853323518e-05,0.0038911295910861996
2021-04-20 12:59:45,448;aequilibrae;INFO ; 121,6.895367887826597e-05,0.006366486296626924
2021-04-20 12:59:45,574;aequilibrae;INFO ; 122,4.943347899615812e-05,0.003600174542769681
2021-04-20 12:59:45,698;aequilibrae;INFO ; 123,4.470149228085536e-05,0.002931474976126866
2021-04-20 12:59:45,825;aequilibrae;INFO ; 124,4.297729795714339e-05,0.004372143749949731
2021-04-20 12:59:45,948;aequilibrae;INFO ; 125,4.9340154583485815e-05,0.003937575765671787
2021-04-20 12:59:46,057;aequilibrae;INFO ; 126,4.4931361965770556e-05,0.0052015710481272
2021-04-20 12:59:46,181;aequilibrae;INFO ; 127,5.9110700767431376e-05,0.00462508922225291
2021-04-20 12:59:46,307;aequilibrae;INFO ; 128,5.349002801824068e-05,0.006201142476440424
2021-04-20 12:59:46,432;aequilibrae;INFO ; 129,5.066022086847016e-05,0.003932581426723981
2021-04-20 12:59:46,557;aequilibrae;INFO ; 130,4.689190681355335e-05,0.0036530846134161707
2021-04-20 12:59:46,681;aequilibrae;INFO ; 131,4.401634387996844e-05,0.005555564359199423
2021-04-20 12:59:46,794;aequilibrae;INFO ; 132,4.9174695175760693e-05,0.004923202284941793
2021-04-20 12:59:46,919;aequilibrae;INFO ; 133,5.454615795299822e-05,0.006761357674177249
2021-04-20 12:59:47,045;aequilibrae;INFO ; 134,5.575021436772312e-05,0.004405657887731475
2021-04-20 12:59:47,155;aequilibrae;INFO ; 135,4.423021687918707e-05,0.009432207560933091
2021-04-20 12:59:47,279;aequilibrae;INFO ; 136,5.5859176172311875e-05,0.006151534847700908
2021-04-20 12:59:47,391;aequilibrae;INFO ; 137,3.784444843339448e-05,0.004172526321895144
2021-04-20 12:59:47,517;aequilibrae;INFO ; 138,4.5353301272058954e-05,0.002836307879734656
2021-04-20 12:59:47,643;aequilibrae;INFO ; 139,3.730922711168715e-05,0.004509664552974913
2021-04-20 12:59:47,767;aequilibrae;INFO ; 140,4.252409771700488e-05,0.003471238206507213
2021-04-20 12:59:47,879;aequilibrae;INFO ; 141,3.787945404294633e-05,0.00265867800650777
2021-04-20 12:59:48,007;aequilibrae;INFO ; 142,4.2095720133652555e-05,0.004200780732637792
2021-04-20 12:59:48,145;aequilibrae;INFO ; 143,3.1391734633797105e-05,0.0030190988949694796
2021-04-20 12:59:48,257;aequilibrae;INFO ; 144,3.06079576465134e-05,0.004915568399315679
2021-04-20 12:59:48,382;aequilibrae;INFO ; 145,4.3983972452269225e-05,0.009686231995172868
2021-04-20 12:59:48,509;aequilibrae;INFO ; 146,5.351903624959028e-05,0.013353696684200684
2021-04-20 12:59:48,630;aequilibrae;INFO ; 147,4.881031581946219e-05,0.008309043770236477
2021-04-20 12:59:48,741;aequilibrae;INFO ; 148,5.207679784370856e-05,0.011647370191434471
2021-04-20 12:59:48,867;aequilibrae;INFO ; 149,4.8864532114904295e-05,0.011233207712515927
2021-04-20 12:59:48,992;aequilibrae;INFO ; 150,6.484308408818307e-05,0.02788509587230318
2021-04-20 12:59:49,115;aequilibrae;INFO ; 151,0.00010421522297476345,0.03222101875199709
2021-04-20 12:59:49,236;aequilibrae;INFO ; 152,8.739676388349688e-05,0.03513924540043108
2021-04-20 12:59:49,348;aequilibrae;INFO ; 153,7.588710308830355e-05,0.009391543256095626
2021-04-20 12:59:49,472;aequilibrae;INFO ; 154,5.404312128531366e-05,0.02921173275190168
2021-04-20 12:59:49,598;aequilibrae;INFO ; 155,5.855196014063865e-05,0.024091340020619835
2021-04-20 12:59:49,726;aequilibrae;INFO ; 156,6.824395525047108e-05,0.02575809186265512
2021-04-20 12:59:49,849;aequilibrae;INFO ; 157,6.6364331114116e-05,0.03139224706461122
2021-04-20 12:59:49,976;aequilibrae;INFO ; 158,5.179924566273819e-05,0.01245090137850565
2021-04-20 12:59:50,101;aequilibrae;INFO ; 159,5.028410127719972e-05,0.006634678867363248
2021-04-20 12:59:50,226;aequilibrae;INFO ; 160,4.2153620655231786e-05,0.0083193953365738
2021-04-20 12:59:50,349;aequilibrae;INFO ; 161,4.7029813194815996e-05,0.0102359521838705
2021-04-20 12:59:50,475;aequilibrae;INFO ; 162,4.8594840505608597e-05,0.007270890809473579
2021-04-20 12:59:50,599;aequilibrae;INFO ; 163,6.217446792120468e-05,0.007762342706180565
2021-04-20 12:59:50,725;aequilibrae;INFO ; 164,4.430261931839542e-05,0.005698278243894846
2021-04-20 12:59:50,850;aequilibrae;INFO ; 165,3.6481494124569236e-05,0.0019992573715327464
2021-04-20 12:59:50,975;aequilibrae;INFO ; 166,3.601298162686114e-05,0.004095081278464207
2021-04-20 12:59:51,099;aequilibrae;INFO ; 167,3.9283658653629525e-05,0.005546604961152851
2021-04-20 12:59:51,225;aequilibrae;INFO ; 168,5.107591676286212e-05,0.005767082460610917
2021-04-20 12:59:51,350;aequilibrae;INFO ; 169,3.704079416107907e-05,0.006347864907495812
2021-04-20 12:59:51,460;aequilibrae;INFO ; 170,4.900138805345036e-05,0.006970838727652073
2021-04-20 12:59:51,572;aequilibrae;INFO ; 171,4.912389218308348e-05,0.007000197661277088
2021-04-20 12:59:51,685;aequilibrae;INFO ; 172,4.2483463874067196e-05,0.004434353295278713
2021-04-20 12:59:51,808;aequilibrae;INFO ; 173,4.128950530147621e-05,0.006207794879600489
2021-04-20 12:59:51,932;aequilibrae;INFO ; 174,5.395758766902535e-05,0.010674300559739261
2021-04-20 12:59:52,060;aequilibrae;INFO ; 175,5.5712728552706355e-05,0.008833602599826098
2021-04-20 12:59:52,182;aequilibrae;INFO ; 176,5.430930068484898e-05,0.013346136513949353
2021-04-20 12:59:52,292;aequilibrae;INFO ; 177,4.5148395738130764e-05,0.010392963718858651
2021-04-20 12:59:52,401;aequilibrae;INFO ; 178,3.112722241729559e-05,0.003681660650860808
2021-04-20 12:59:52,508;aequilibrae;INFO ; 179,3.246509973017445e-05,0.004290107722252259
2021-04-20 12:59:52,617;aequilibrae;INFO ; 180,3.6838486222892205e-05,0.004606497422434051
2021-04-20 12:59:52,743;aequilibrae;INFO ; 181,3.983920842974962e-05,0.005702591398589588
2021-04-20 12:59:52,866;aequilibrae;INFO ; 182,3.649938420873271e-05,0.004849960604252059
2021-04-20 12:59:52,991;aequilibrae;INFO ; 183,3.681782306587228e-05,0.004947580721472536
2021-04-20 12:59:53,101;aequilibrae;INFO ; 184,2.7609561575641813e-05,0.00418806108417923
2021-04-20 12:59:53,228;aequilibrae;INFO ; 185,3.194718135555313e-05,0.005232177891756715
2021-04-20 12:59:53,349;aequilibrae;INFO ; 186,3.0908964394312715e-05,0.00830602472125562
2021-04-20 12:59:53,459;aequilibrae;INFO ; 187,2.7274582101547428e-05,0.0034304427930417873
2021-04-20 12:59:53,583;aequilibrae;INFO ; 188,3.028204885317634e-05,0.007586471932950828
2021-04-20 12:59:53,710;aequilibrae;INFO ; 189,3.4105261638851e-05,0.005563021722939766
2021-04-20 12:59:53,834;aequilibrae;INFO ; 190,3.76170925350877e-05,0.013324019257740736
2021-04-20 12:59:53,959;aequilibrae;INFO ; 191,3.5137286567428884e-05,0.006990286930309907
2021-04-20 12:59:54,084;aequilibrae;INFO ; 192,3.228912413013241e-05,0.003975918566352773
2021-04-20 12:59:54,210;aequilibrae;INFO ; 193,2.554910668478852e-05,0.002611510185458444
2021-04-20 12:59:54,322;aequilibrae;INFO ; 194,2.8737964559998472e-05,0.00459460760642429
2021-04-20 12:59:54,439;aequilibrae;INFO ; 195,2.4882750564181397e-05,0.0028989564567131485
2021-04-20 12:59:54,565;aequilibrae;INFO ; 196,1.6410158693877765e-05,0.0008352344591931086
2021-04-20 12:59:54,683;aequilibrae;INFO ; 197,3.099433673765368e-05,0.0018034405690552549
2021-04-20 12:59:54,806;aequilibrae;INFO ; 198,1.9869956848225343e-05,0.0008629022545722814
2021-04-20 12:59:54,929;aequilibrae;INFO ; 199,1.836091009031421e-05,0.0008803986546139838
2021-04-20 12:59:55,053;aequilibrae;INFO ; 200,1.5455637327829705e-05,0.0011801018514196095
2021-04-20 12:59:55,176;aequilibrae;INFO ; 201,1.6828865187651223e-05,0.0007032428692533254
2021-04-20 12:59:55,300;aequilibrae;INFO ; 202,1.716428265606213e-05,0.0006350153268426002
2021-04-20 12:59:55,425;aequilibrae;INFO ; 203,1.4967695390834816e-05,0.0008245871363279792
2021-04-20 12:59:55,548;aequilibrae;INFO ; 204,1.273404877979088e-05,0.0006416661210167933
2021-04-20 12:59:55,671;aequilibrae;INFO ; 205,1.7069074110806883e-05,0.0006836899344482752
2021-04-20 12:59:55,796;aequilibrae;INFO ; 206,1.8992471679131873e-05,0.0008905070630030107
2021-04-20 12:59:55,922;aequilibrae;INFO ; 207,1.394136589416489e-05,0.0005761425362842182
2021-04-20 12:59:56,045;aequilibrae;INFO ; 208,1.2233927598737823e-05,0.0005628603475892959
2021-04-20 12:59:56,168;aequilibrae;INFO ; 209,1.1624271412991526e-05,0.001070264670307979
2021-04-20 12:59:56,291;aequilibrae;INFO ; 210,1.3136078516484875e-05,0.0007553292353080184
2021-04-20 12:59:56,413;aequilibrae;INFO ; 211,1.1599674743786886e-05,0.0008233241078768733
2021-04-20 12:59:56,537;aequilibrae;INFO ; 212,1.775802197867651e-05,0.0013479247958333898
2021-04-20 12:59:56,657;aequilibrae;INFO ; 213,2.0949941242779354e-05,0.0029762758965786082
2021-04-20 12:59:56,775;aequilibrae;INFO ; 214,1.8957660305179517e-05,0.0018706682056584586
2021-04-20 12:59:56,901;aequilibrae;INFO ; 215,1.9094315241305327e-05,0.0028701659087624256
2021-04-20 12:59:57,025;aequilibrae;INFO ; 216,1.736494411571497e-05,0.0022959774169469525
2021-04-20 12:59:57,147;aequilibrae;INFO ; 217,1.2748012287206565e-05,0.002378105726766587
2021-04-20 12:59:57,272;aequilibrae;INFO ; 218,2.0761398336526626e-05,0.0032018820160835833
2021-04-20 12:59:57,398;aequilibrae;INFO ; 219,1.8569794224256272e-05,0.0035186402458023567
2021-04-20 12:59:57,523;aequilibrae;INFO ; 220,1.815896022719681e-05,0.0032842646102966768
2021-04-20 12:59:57,648;aequilibrae;INFO ; 221,1.2544421385139608e-05,0.0018340663419395505
2021-04-20 12:59:57,773;aequilibrae;INFO ; 222,1.629631757112285e-05,0.0042934407478070835
2021-04-20 12:59:57,896;aequilibrae;INFO ; 223,2.0797474558997894e-05,0.00456994884998573
2021-04-20 12:59:58,019;aequilibrae;INFO ; 224,2.359339112524298e-05,0.007536885912585265
2021-04-20 12:59:58,143;aequilibrae;INFO ; 225,2.6861182419104683e-05,0.00908768648888716
2021-04-20 12:59:58,267;aequilibrae;INFO ; 226,3.4046990138140686e-05,0.00782162602795243
2021-04-20 12:59:58,391;aequilibrae;INFO ; 227,3.609919402901841e-05,0.00944802533547328
2021-04-20 12:59:58,515;aequilibrae;INFO ; 228,3.0323974393244494e-05,0.004984036847095132
2021-04-20 12:59:58,639;aequilibrae;INFO ; 229,1.5271828990073324e-05,0.0026608407909118705
2021-04-20 12:59:58,763;aequilibrae;INFO ; 230,1.4621090870982933e-05,0.0022949577347730907
2021-04-20 12:59:58,874;aequilibrae;INFO ; 231,1.807432422123294e-05,0.006293387554965331
2021-04-20 12:59:58,998;aequilibrae;INFO ; 232,1.8453449684870735e-05,0.004794502734458871
2021-04-20 12:59:59,122;aequilibrae;INFO ; 233,1.6799951629872125e-05,0.003741832755585715
2021-04-20 12:59:59,247;aequilibrae;INFO ; 234,1.614178168507274e-05,0.004769012852631612
2021-04-20 12:59:59,371;aequilibrae;INFO ; 235,2.033321968788493e-05,0.0041736419820004025
2021-04-20 12:59:59,496;aequilibrae;INFO ; 236,1.8448658813745894e-05,0.004289536635138165
2021-04-20 12:59:59,623;aequilibrae;INFO ; 237,1.7876783785598662e-05,0.002635621586612027
2021-04-20 12:59:59,748;aequilibrae;INFO ; 238,1.5578933044930288e-05,0.0046278339527741855
2021-04-20 12:59:59,871;aequilibrae;INFO ; 239,1.7275666925835812e-05,0.004005813595593199
2021-04-20 12:59:59,983;aequilibrae;INFO ; 240,1.764556407201955e-05,0.0026782480445179477
2021-04-20 13:00:00,094;aequilibrae;INFO ; 241,1.4819755256794264e-05,0.007572622518806914
2021-04-20 13:00:00,206;aequilibrae;INFO ; 242,2.7313679330681264e-05,0.010743372654213275
2021-04-20 13:00:00,330;aequilibrae;INFO ; 243,2.335492073557779e-05,0.008337393720393322
2021-04-20 13:00:00,456;aequilibrae;INFO ; 244,2.460853485324113e-05,0.004776450218915214
2021-04-20 13:00:00,580;aequilibrae;INFO ; 245,2.482361513591469e-05,0.009054573246769433
2021-04-20 13:00:00,705;aequilibrae;INFO ; 246,3.489464226927243e-05,0.007191705777629967
2021-04-20 13:00:00,830;aequilibrae;INFO ; 247,3.1936158890881864e-05,0.0046497157892615975
2021-04-20 13:00:00,963;aequilibrae;INFO ; 248,2.2221354140458176e-05,0.004982310142861189
